Theta_deg,Volume_m3,Pressure_Pa,Turbulence_k,BurnFraction_xb,EndGas_Temperature_K,EndGas_Pressure_Pa,KnockIntegral_KI,KnockDetected,KnockTheta_deg
-163,0.0005352992341932682,101946.20431513735,43.869047679055015,0.0,301.50292496224836,101946.20431513735,3.2490488599610885e-27,False,
-162,0.0005343658112502819,102186.68340763211,0.0,0.0,301.6871518420239,102186.68340763211,3.491665965868776e-27,False,
-161,0.0005333787965195723,102442.04555452014,49.18158215417331,0.0,301.8824291341762,102442.04555452014,3.744545839950922e-27,False,
-160,0.0005323381552378789,102712.48743591446,0.0,0.0,302.08884526124626,102712.48743591446,4.008731350647142e-27,False,
-159,0.0005312438527863042,102998.21814990434,54.43419644727872,0.0,302.3064937597685,102998.21814990434,4.285368295391733e-27,False,
-158,0.0005300958550122018,103299.4595111935,0.0,0.0,302.5354733339319,103299.4595111935,4.575718822182236e-27,False,
-157,0.0005288941285680174,103616.44636946903,59.62049105695828,0.0,302.77588791222445,103616.44636946903,4.881176699415206e-27,False,
-156,0.0005276386412670857,103949.4269482282,0.0,0.0,303.02784670710133,103949.4269482282,5.2032847264873004e-27,False,
-155,0.0005263293624563835,104298.6632048404,64.73414728211756,0.0,303.2914642777174,104298.6632048404,5.543754627133684e-27,False,
-154,0.0005249662634062089,104664.43121267727,0.0,0.0,303.56686059577015,104664.43121267727,5.904489826097355e-27,False,
-153,0.0005235493177167548,105047.02156619982,69.76893492034449,0.0,303.8541611144998,105047.02156619982,6.287611579292456e-27,False,
-152,0.0005220785017415098,105446.73980995396,0.0,0.0,304.1534968408996,105446.73980995396,6.69548901032084e-27,False,
-151,0.0005205537950274062,105863.90689248865,74.7187198584516,0.0,304.4650044111915,105863.90689248865,7.130773704665828e-27,False,
-150,0.0005189751807716111,106298.85964627747,0.0,0.0,304.78882616962625,106298.85964627747,7.596439630328411e-27,False,
-149,0.0005173426462948222,106751.95129479773,79.57747154594766,0.0,305.1251102506709,106751.95129479773,8.095829293993153e-27,False,
-148,0.0005156561835309107,107223.55198799513,0.0,0.0,305.4740106646529,107223.55198799513,8.632707209771823e-27,False,
-147,0.0005139157895327153,107714.04936744212,84.33927034233477,0.0,305.8356873869313,107714.04936744212,9.21132195898304e-27,False,
-146,0.0005121214669937593,108223.84916258397,0.0,0.0,306.2103064506741,108223.84916258397,9.836478361395198e-27,False,
-145,0.0005102732247856328,108753.37581955413,88.99831472927845,0.0,306.59804004332307,108753.37581955413,1.0513621569601115e-26,False,
-144,0.0005083710785107329,109303.07316413794,0.0,0.0,306.9990666068329,109303.07316413794,1.1248935249408167e-26,False,
-143,0.0005064150510700253,109873.40510056421,93.54892837886392,0.0,307.4135709417821,109873.40510056421,1.2049456433485208e-26,False,
-142,0.0005044051732454415,110464.85634791013,0.0,0.0,307.841744315449,110464.85634791013,1.29232101492407e-26,False,
-141,0.0005023414842964831,111077.93321602249,97.98556706932749,0.0,308.28378457396525,111077.93321602249,1.387936754507156e-26,False,
-140,0.0005002240325705576,111713.16442297594,0.0,0.0,308.7398962586547,111713.16442297594,1.4928431996540594e-26,False,
-139,0.0004980528761265223,112371.10195622151,102.30282543983662,0.0,309.21029072668006,112371.10195622151,1.6082458596501124e-26,False,
-138,0.0004958280833708581,113052.32197971409,0.0,0.0,309.69518627612257,113052.32197971409,1.7355313558952242e-26,False,
-137,0.0004935497337058508,113757.42578945516,106.49544357608951,0.0,310.19480827563115,113757.42578945516,1.876298144312916e-26,False,
-136,0.0004912179181890895,114487.04082004387,0.0,0.0,310.709389298783,114487.04082004387,2.0323929791475865e-26,False,
-135,0.0004888327402035535,115241.82170499355,110.55831341871043,0.0,311.23916926330725,115241.82170499355,2.205954284707832e-26,False,
-134,0.0004863943161374834,116022.45139375224,0.0,0.0,311.78439557533284,116022.45139375224,2.399463856605311e-26,False,
-133,0.000483902776073192,116829.64232855065,114.48648498663337,0.0,312.34532327882863,116829.64232855065,2.615808628533502e-26,False,
-132,0.00048135826448389413,117664.13768440777,0.0,0.0,312.9222152104177,117664.13768440777,2.8583546293602916e-26,False,
-131,0.00047876094093759005,118526.71267583592,118.27517240789116,0.0,313.51534215975266,118526.71267583592,3.131035736854163e-26,False,
-130,0.0004761109808069669,119418.17593401969,0.0,0.0,314.1249830356543,119418.17593401969,3.4384604322155464e-26,False,
-129,0.0004734085759842246,120339.3709584901,121.91975975046358,0.0,314.75142503822286,120339.3709584901,3.7860405035018375e-26,False,
-128,0.0004706539355996777,121291.17764757456,0.0,0.0,315.3949638371443,121291.17764757456,4.180146573804326e-26,False,
-127,0.0004678472867429153,122274.51391218959,125.41580664607939,0.0,316.05590375642663,122274.51391218959,4.628296489747651e-26,False,
-126,0.00046498887518525305,123290.33737783837,0.0,0.0,316.7345579658101,123290.33737783837,5.1393840588764953e-26,False,
-125,0.000462078966102145,124339.64718000045,128.75905370012097,0.0,317.4312486791107,124339.64718000045,5.72395744919115e-26,False,
-124,0.00045911784479417015,125423.48585844364,0.0,0.0,318.14630735976766,125423.48585844364,6.394558860982449e-26,False,
-123,0.0004561058174051587,126542.94135635329,131.9454276810407,0.0,318.880074933877,126542.94135635329,7.166139979267523e-26,False,
-122,0.0004530432116359596,127699.14913057323,0.0,0.0,319.63290201101046,127699.14913057323,8.056571380711872e-26,False,
-121,0.00044993037745231514,128893.29437966854,134.97104648296616,0.0,320.4051491131282,128893.29437966854,9.087268716380741e-26,False,
-120,0.0004467676877852505,130126.61439697529,0.0,0.0,321.1971869119093,130126.61439697529,1.0283964398393031e-25,False,
-119,0.0004435555392223516,131400.4010562832,137.832223855448,0.0,322.00939647483807,131400.4010562832,1.1677661044255263e-25,False,
-118,0.00044029435268825836,132716.00343831812,0.0,0.0,322.8421695203974,132716.00343831812,1.3305812544891429e-25,False,
-117,0.00043698457411267186,134074.83060674145,140.5254738945885,0.0,323.6959086827334,134074.83060674145,1.52137909303998e-25,False,
-116,0.00043362667508413773,135478.35454298297,0.0,0.0,324.5710277861701,135478.35454298297,1.7456713007182025e-25,False,
-115,0.0004302211534878469,136928.11324985753,143.04751529007825,0.0,325.4679521299676,136928.11324985753,2.0101721073417966e-25,False,
-114,0.0004267685341256717,138425.71403459995,0.0,0.0,326.3871187837261,138425.71403459995,2.323083825494721e-25,False,
-113,0.00042326936931664166,139972.8369826867,145.39527532296762,0.0,327.32897689385646,139972.8369826867,2.6944552940898574e-25,False,
-112,0.00041972423947605596,141571.2386345957,0.0,0.0,328.2939880015449,141571.2386345957,3.136633081335935e-25,False,
-111,0.0004161337536714214,143222.75587850146,147.5658936093012,0.0,329.28262637265595,143222.75587850146,3.6648310200185944e-25,False,
-110,0.00041249855015341904,144929.310072803,0.0,0.0,330.29537934002343,144929.310072803,4.297851110172566e-25,False,
-109,0.0004088192968600994,146692.9114133552,149.55672558505523,0.0,331.332747658592,146692.9114133552,5.058998579108287e-25,False,
-108,0.00040509669189253776,148515.66356131155,0.0,0.0,332.39524587387956,148515.66356131155,5.977246674899321e-25,False,
-107,0.0004013314639601931,150399.76854860398,151.36534572813142,0.0,333.48340270423694,150399.76854860398,7.088723573891129e-25,False,
-106,0.00039752437279425517,152347.53197928247,0.0,0.0,334.5977614373855,152347.53197928247,8.438615928214268e-25,False,
-105,0.0003936762095272993,154361.3685462206,152.98955051348193,0.0,335.73888034171745,154361.3685462206,1.0083612842715063e-24,False,
-104,0.00038978779703761,156443.8078840757,0.0,0.0,336.90733309284457,156443.8078840757,1.2095052845997313e-24,False,
-103,0.0003858599902566014,158597.50078086404,154.42736109776547,0.0,338.1037092158746,158597.50078086404,1.4562987940716826e-24,False,
-102,0.00038189367643780324,160825.2257721064,0.0,0.0,339.32861454389393,160825.2257721064,1.7601447462746027e-24,False,
-101,0.00037788977538597067,163129.89614319263,155.6770257302628,0.0,340.5826716931207,163129.89614319263,2.1355276193490676e-24,False,
-100,0.00037384923964493036,165514.56736744533,0.0,0.0,341.86652055518124,165514.56736744533,2.600904405070692e-24,False,
-99,0.0003697730546428727,167982.4450093138,156.73702188711528,0.0,343.1808188069429,167982.4450093138,3.179868978410895e-24,False,
-98,0.0003656622387938757,170536.89312423073,0.0,0.0,344.52624243830996,170536.89312423073,3.902678355474532e-24,False,
-97,0.0003615178435545482,173181.44318890627,157.60605812628572,0.0,345.9034862983593,173181.44318890627,4.808259385295657e-24,False,
-96,0.00035734095343477497,175919.803598244,0.0,0.0,347.31326466015247,175919.803598244,5.9468551499221285e-24,False,
-95,0.00035313268596165085,178755.86976763795,158.2830756609814,0.0,348.7563118045132,178755.86976763795,7.383525693592689e-24,False,
-94,0.0003488941915958038,181693.7348821642,0.0,0.0,350.23338262300246,181693.7348821642,9.202793126862211e-24,False,
-93,0.00034462665359941857,184737.7013371295,158.76724964962293,0.0,351.7452532402526,184737.7013371295,1.1514824234245751e-23,False,
